"","fips","MEASYEAR","abundance","richness"
"9970","13159",2004,5193898.03635818,21
"9971","13159",2005,5321658.64725408,26
"9972","13159",2006,5847255.83965877,23
"9973","13159",2007,4200191.0954058,16
"9974","13159",2008,7523095.3400257,25
"9975","13159",2009,3501535.34179362,30
"9976","13159",2010,4381192.14959789,26
"9977","13159",2011,5211511.18908862,24
"9978","13159",2012,4615844.99622081,32
"9979","13159",2013,6246784.65532393,27
"9980","13159",2014,4140516.14308274,28
"9981","13159",2015,4544508.59739336,23
"9982","13159",2016,3226096.69483567,22
"9983","13159",2017,5871529.40829949,36
"9984","13159",2018,3980922.38110583,24
"9985","13159",2019,4389298.97467428,29
"9986","13159",2020,4444819.77127853,20
"9987","13159",2021,3028547.05185195,30
"9988","13159",2022,7618247.40260056,20
"9989","13161",1981,5617852.25727499,42
"9990","13161",1988,3706417.3206324,40
"9991","13161",1996,2884772.62786447,36
"9992","13161",1999,5759672.38131884,20
"9993","13161",2000,7309312.17689418,9
"9994","13161",2001,1820365.27722011,1
"9995","13161",2002,5118820.20155601,10
"9996","13161",2003,3183843.34129738,16
"9997","13161",2004,3586986.85926651,13
"9998","13161",2005,1885391.62921723,4
"9999","13161",2006,5591009.73200908,18
"10000","13161",2007,4371447.49383744,18
"10001","13161",2008,3032956.16093895,14
"10002","13161",2009,3523187.93048654,16
"10003","13161",2010,3052374.25916265,8
"10004","13161",2011,5805222.49847549,15
"10005","13161",2012,3446205.24497164,18
"10006","13161",2013,1708696.56095131,7
"10007","13161",2014,3813252.06104141,15
"10008","13161",2015,1291800.02021446,3
"10009","13161",2016,3018446.52643292,16
"10010","13161",2017,4701898.452509,10
"10011","13161",2018,3455517.44655339,14
"10012","13161",2019,3463788.31180083,19
"10013","13161",2020,3298556.25020201,12
"10014","13161",2021,4943705.4322535,18
"10015","13161",2022,1291800.02021446,3
"10016","13163",1981,6796718.50104378,45
"10017","13163",1988,5187508.41296585,43
"10018","13163",1997,4283735.25153032,50
"10019","13163",1999,4348310.12956525,26
"10020","13163",2000,7951792.70452662,22
"10021","13163",2001,2900360.24228006,13
"10022","13163",2002,7007833.08274421,17
"10023","13163",2003,7151501.64320855,29
"10024","13163",2004,5953168.82468567,13
"10025","13163",2005,4829751.58205621,27
"10026","13163",2006,9029831.74700619,22
"10027","13163",2007,6041188.56507076,16
"10028","13163",2008,6148686.97330835,20
"10029","13163",2009,5314070.71901134,21
"10030","13163",2010,4002583.47135906,25
"10031","13163",2011,6767137.390394,23
"10032","13163",2012,4982374.42923308,17
"10033","13163",2013,5519599.31397432,24
"10034","13163",2014,5856963.57647669,21
"10035","13163",2015,6777636.56829133,11
"10036","13163",2016,3208643.43241918,21
"10037","13163",2017,6668752.81725641,19
"10038","13163",2018,4957609.53542028,19
"10039","13163",2019,5086522.70796441,29
"10040","13163",2020,4598526.7623391,27
"10041","13163",2021,3462688.73066325,18
"10042","13163",2022,8072306.39506193,18
"10043","13165",1981,5253807.53265739,41
"10044","13165",1988,3428452.53683341,41
"10045","13165",1996,3048940.44474062,48
"10046","13165",1999,4451980.2931182,34
"10047","13165",2000,6890950.86600218,16
"10048","13165",2001,3401171.21053659,2
"10049","13165",2002,1357566.45932077,6
"10050","13165",2003,4770754.66791697,13
"10051","13165",2004,3246395.95313192,23
"10052","13165",2005,5770425.35241913,25
"10053","13165",2006,5501383.41148516,15
"10054","13165",2007,4923516.71651282,23
"10055","13165",2008,4716293.9901168,22
"10056","13165",2009,4672203.4632345,14
"10057","13165",2010,4738717.91816255,23
"10058","13165",2011,7168688.3072642,18
"10059","13165",2012,5198664.02754346,19
"10060","13165",2013,7460758.83945795,18
"10061","13165",2014,3802626.20422992,23
"10062","13165",2015,2618644.57099689,10
"10063","13165",2016,4827148.03323992,21
"10064","13165",2017,6311756.42755427,22
"10065","13165",2018,6344764.86111236,12
"10066","13165",2019,4666778.52542119,22
"10067","13165",2020,6470644.84317353,25
"10068","13165",2021,5579175.5665032,21
"10069","13165",2022,8179187.82365064,13
"10070","13167",1981,4567392.84261032,34
"10071","13167",1988,3529652.60186362,34
"10072","13167",1996,2568780.64694388,37
"10073","13167",1999,3878900.33401024,24
"10074","13167",2000,3934078.38896474,15
"10075","13167",2001,3113536.66208332,12
"10076","13167",2002,5114565.33374645,18
"10077","13167",2003,3084822.84481569,18
"10078","13167",2004,3337245.50531441,16
"10079","13167",2005,4561743.49076713,17
"10080","13167",2006,3561411.42058919,28
"10081","13167",2007,1989011.61634536,15
"10082","13167",2008,3262204.42569504,11
"10083","13167",2009,3976800.80945527,16
"10084","13167",2011,4327247.81496022,31
"10085","13167",2013,2957939.46881176,16
"10086","13167",2014,4623086.26183291,13
"10087","13167",2015,3422765.61039566,14
"10088","13167",2016,5577704.84394729,7
"10089","13167",2017,4877250.48079142,18
"10090","13167",2018,4324304.41926214,17
"10091","13167",2019,4716783.34012318,19
"10092","13167",2020,4434898.34149963,14
"10093","13167",2021,3330285.92491907,7
"10094","13167",2022,4524171.59152539,18
"10095","13169",1982,5411037.62582025,42
"10096","13169",1988,4146247.31312246,41
"10097","13169",1997,4020881.56051094,39
"10098","13169",1999,5917996.79165177,21
"10099","13169",2000,7645488.5417017,25
"10100","13169",2001,7508562.50864992,24
"10101","13169",2002,9200180.35737175,6
"10102","13169",2003,4927265.61123166,30
"10103","13169",2004,6512912.33705314,27
"10104","13169",2005,8569200.37480607,23
"10105","13169",2006,5923434.8302279,28
"10106","13169",2007,7128246.15719868,18
"10107","13169",2008,4124899.29955544,19
"10108","13169",2009,6462349.63711206,24
"10109","13169",2010,7016863.94834471,24
"10110","13169",2011,3902266.80888935,17
"10111","13169",2012,6812344.46790458,30
"10112","13169",2013,4127251.79025832,21
"10113","13169",2014,4097291.60330192,8
"10114","13169",2015,6964290.11882615,26
"10115","13169",2016,5756723.16281832,21
"10116","13169",2017,3796384.65111386,24
"10117","13169",2018,3030835.03204499,17
"10118","13169",2019,5325092.04224151,22
"10119","13169",2020,5802183.36527355,28
"10120","13169",2021,5102086.01417285,13
"10121","13169",2022,5596777.39411578,20
"10122","13171",1982,2311703.22622918,31
"10123","13171",1988,1950456.20321306,28
"10124","13171",1997,1566714.86913903,35
"10125","13171",1998,3275034.00931998,21
"10126","13171",2000,2972464.2257734,15
"10127","13171",2001,2321965.58977805,12
"10128","13171",2002,3968830.41814291,20
"10129","13171",2004,3702444.05875212,9
"10130","13171",2005,3612509.07367243,25
"10131","13171",2006,3254138.98170231,17
"10132","13171",2008,2564066.16829401,15
"10133","13171",2009,3407403.93808578,13
"10134","13171",2010,4385749.75816916,23
"10135","13171",2011,2811344.98408608,13
"10136","13171",2012,2553715.51143229,16
"10137","13171",2013,2847790.12899809,6
"10138","13171",2014,6573004.58393178,1
"10139","13171",2015,3798515.16863857,14
"10140","13171",2016,3622134.12564101,21
"10141","13171",2018,2718113.21803213,19
"10142","13171",2019,2968539.70252521,4
"10143","13171",2020,5271392.26564607,11
"10144","13171",2021,1407328.70871115,9
"10145","13171",2022,3969779.94736038,19
"10146","13173",1980,3276438.62136033,22
"10147","13173",1988,2562636.97391338,20
"10148","13173",1995,1602242.12527033,20
"10149","13173",1998,2432870.9877393,13
"10150","13173",1999,3335623.96875129,11
"10151","13173",2000,2834479.13612368,9
"10152","13173",2001,3173829.84766555,9
"10153","13173",2003,2546892.80045015,9
"10154","13173",2004,3611025.65056403,14
"10155","13173",2005,3647265.53413337,13
"10156","13173",2006,2931884.09748556,9
"10157","13173",2007,2066022.4480507,8
"10158","13173",2008,1152793.88012938,7
"10159","13173",2009,3249328.63515369,15
"10160","13173",2010,2891162.41909686,13
"10161","13173",2011,2232394.10522117,12
"10162","13173",2012,769493.955251834,5
"10163","13173",2014,2990292.7566416,11
"10164","13173",2015,3237945.47146326,12
"10165","13173",2016,2362728.5827549,10
"10166","13173",2017,2305597.44207171,10
"10167","13173",2018,1504152.14460047,6
"10168","13173",2019,3173829.84766555,4
"10169","13173",2020,2973468.52329774,12
"10170","13173",2021,4257746.13885131,9
"10171","13173",2022,2271461.80903127,11
"10172","13175",1981,11721901.6208188,51
"10173","13175",1988,8025160.87279133,48
"10174","13175",1996,7443804.37299212,56
"10175","13175",1997,4899940.83955675,12
"10176","13175",1999,10484855.9444794,40
"10177","13175",2000,9902201.04910119,21
"10178","13175",2001,5457648.03185291,4
"10179","13175",2002,12308280.2526661,24
"10180","13175",2003,14888401.6890829,38
"10181","13175",2004,11343841.788962,36
"10182","13175",2005,11625256.2362009,34
"10183","13175",2006,13128906.3812863,27
"10184","13175",2007,10290841.2614763,29
"10185","13175",2008,12605530.7496848,20
"10186","13175",2009,10391791.5656591,38
"10187","13175",2010,6800878.39137623,16
"10188","13175",2011,10776853.9359664,35
"10189","13175",2012,3152374.20503003,1
"10190","13175",2013,11984752.2059559,36
"10191","13175",2014,9517754.74370692,35
"10192","13175",2015,10037355.9018622,19
"10193","13175",2016,9239333.18596687,17
"10194","13175",2017,8834954.79212836,26
"10195","13175",2018,13751622.3435744,31
"10196","13175",2019,10056895.3236025,35
"10197","13175",2020,8694305.47951278,34
"10198","13175",2021,9311684.63638622,23
"10199","13175",2022,8090480.87428328,24
"10200","13177",1982,4462808.67130578,45
"10201","13177",1988,3102253.40199332,45
"10202","13177",1996,2203917.22870243,45
"10203","13177",1998,4814444.46811128,22
"10204","13177",1999,3963110.7033219,24
"10205","13177",2000,5814423.19772795,16
"10206","13177",2001,2523699.83909499,13
"10207","13177",2003,4626795.78356185,19
"10208","13177",2004,1628779.66601949,4
"10209","13177",2005,5848602.35789859,25
"10210","13177",2006,3506693.72243855,14
"10211","13177",2007,5275271.78824326,28
"10212","13177",2008,5052012.5142556,15
"10213","13177",2009,1463608.5255975,12
"10214","13177",2010,2899242.46691165,31
"10215","13177",2011,13366894.1293064,1
"10216","13177",2012,3674117.8466186,27
"10217","13177",2013,5352678.63345584,16
"10218","13177",2014,4747366.43155289,13
"10219","13177",2015,3044972.12441573,24
"10220","13177",2016,1393464.60363322,1
"10221","13177",2017,2436900.7278749,16
"10222","13177",2018,3821536.49730588,31
"10223","13177",2019,7885724.16866491,13
"10224","13177",2020,3389036.19124542,4
"10225","13177",2021,2546300.68392503,26
"10226","13177",2022,5764716.65268852,15
"10227","13179",1981,8722339.54319001,41
"10228","13179",1988,6153071.77825359,40
"10229","13179",1996,4423306.96734525,48
"10230","13179",1999,6720656.789876,16
"10231","13179",2000,7889019.06198816,14
"10232","13179",2001,4957408.51438616,12
"10233","13179",2002,5816259.95381747,14
"10234","13179",2003,3886860.02978773,21
"10235","13179",2004,6423005.62669756,18
"10236","13179",2005,5956433.54214937,19
"10237","13179",2006,8479054.92190091,12
"10238","13179",2007,6381225.14218812,16
"10239","13179",2008,8040929.2571462,12
"10240","13179",2009,6534890.45015208,22
"10241","13179",2010,5230703.3555812,8
"10242","13179",2011,7566948.44483402,16
"10243","13179",2012,7754543.31181302,19
"10244","13179",2013,8474032.8670314,16
"10245","13179",2014,13789654.7351245,13
"10246","13179",2015,5746847.42916762,10
"10247","13179",2016,4424696.48575161,15
"10248","13179",2017,8390410.0102923,15
"10249","13179",2018,9020356.05743216,20
"10250","13179",2019,8179927.72010524,23
"10251","13179",2020,4777087.38992725,17
"10252","13179",2021,8714252.14466172,15
"10253","13179",2022,11675420.8362686,8
"10254","13181",1981,3221023.43461168,36
"10255","13181",1988,3017398.54860847,35
"10256","13181",1997,2101404.94453564,36
"10257","13181",1998,2743084.87804462,13
"10258","13181",1999,4684318.34100257,19
"10259","13181",2000,2900936.90212477,15
"10260","13181",2001,6397448.12668135,6
"10261","13181",2002,2978122.38463039,23
"10262","13181",2003,4580965.42031604,11
"10263","13181",2004,1144942.58281095,13
"10264","13181",2005,5079100.62756042,18
"10265","13181",2006,7197603.4988212,11
"10266","13181",2007,3144092.49442856,21
"10267","13181",2008,4307539.59532581,18
"10268","13181",2009,2737973.90054509,20
"10269","13181",2010,4330274.07306091,19
"10270","13181",2011,4397059.69633172,7
"10271","13181",2012,3544736.77874549,22
"10272","13181",2013,3662417.84035274,19
"10273","13181",2015,3107757.57929005,20
"10274","13181",2016,2446577.00644817,15
"10275","13181",2017,2876071.12748658,10
"10276","13181",2018,3308045.14544638,19
"10277","13181",2019,3543638.04057578,27
"10278","13181",2021,3041957.85641744,19
"10279","13181",2022,2857330.87489636,10
"10280","13183",1981,6265833.65604109,42
"10281","13183",1988,4404891.28489758,38
"10282","13183",1996,3070994.5938304,43
"10283","13183",1999,3338868.42100418,19
"10284","13183",2000,7358190.99894674,22
"10285","13183",2001,8610067.49422195,18
"10286","13183",2002,5850705.96149968,23
"10287","13183",2003,5598160.91542951,25
"10288","13183",2004,4404988.71059392,32
"10289","13183",2006,6924197.23931415,25
"10290","13183",2007,3902946.05718209,17
"10291","13183",2008,4456028.18217209,20
"10292","13183",2009,4945050.48588254,15
"10293","13183",2010,3945622.09465784,18
"10294","13183",2011,6478604.13528264,25
"10295","13183",2012,3140600.85878166,16
"10296","13183",2013,5360660.65975066,24
"10297","13183",2014,5896099.11934209,11
"10298","13183",2015,3306718.24033686,15
"10299","13183",2016,9070104.12565911,20
"10300","13183",2017,6331498.94821277,15
"10301","13183",2018,4177279.95824139,16
"10302","13183",2019,5038197.86124211,26
"10303","13183",2020,7844268.47657375,1
"10304","13183",2021,6262139.16847795,25
"10305","13183",2022,11495004.9480438,14
"10306","13185",1980,7497643.61645156,41
"10307","13185",1987,5832926.93591423,39
"10308","13185",1995,4116545.64076429,43
"10309","13185",1996,6973109.85254313,3
"10310","13185",1998,5805649.98321584,23
"10311","13185",1999,8559328.39473183,22
"10312","13185",2000,8560570.5285186,18
"10313","13185",2001,11236205.4232018,17
"10314","13185",2003,7976930.49765084,25
"10315","13185",2004,7876022.62834776,13
"10316","13185",2005,7055150.52697852,18
"10317","13185",2006,9830503.27958014,20
"10318","13185",2007,8434793.168564,25
"10319","13185",2008,5584471.68711019,14
"10320","13185",2009,5759230.41440806,24
"10321","13185",2010,13131679.2142751,17
"10322","13185",2011,6866586.30472804,20
"10323","13185",2012,9260964.98502166,21
"10324","13185",2013,5335434.74828373,14
"10325","13185",2014,6627738.85567136,19
"10326","13185",2015,4219476.14152411,11
"10327","13185",2016,9096164.61247727,15
"10328","13185",2017,7151919.88054982,18
"10329","13185",2018,7035692.43688448,22
"10330","13185",2019,6123774.77933922,17
"10331","13185",2020,7276540.56450111,19
"10332","13185",2021,10433089.6747268,11
"10333","13185",2022,6672079.70001518,15
"10334","13187",1982,3844195.32546634,30
"10335","13187",1989,2970333.86772986,31
"10336","13187",1997,2282995.54307196,32
"10337","13187",1998,3081369.78078056,22
"10338","13187",1999,4132957.26781534,31
"10339","13187",2001,3637779.1142503,17
"10340","13187",2002,4309605.24120548,30
"10341","13187",2003,3622438.53717214,20
"10342","13187",2004,3641782.46225379,27
"10343","13187",2005,4035282.52538567,19
"10344","13187",2006,3290632.50626824,26
"10345","13187",2007,2789291.11342415,20
"10346","13187",2008,3530799.04426957,24
"10347","13187",2009,2816630.27092882,25
"10348","13187",2010,2608047.18191588,20
"10349","13187",2011,2500245.83607277,25
"10350","13187",2012,2280862.17827411,20
"10351","13187",2013,2715523.75874826,25
"10352","13187",2014,2886099.61384676,23
"10353","13187",2015,2798471.7590443,18
"10354","13187",2016,2441377.96576472,26
"10355","13187",2017,1979809.95737983,21
"10356","13187",2018,2928006.11230981,17
"10357","13187",2019,2682697.54816262,27
"10358","13187",2020,2981762.3852169,19
"10359","13187",2021,3143701.32498725,26
"10360","13187",2022,2708723.09807498,14
"10361","13189",1981,3151104.36820274,36
"10362","13189",1988,2756654.73199674,33
"10363","13189",1997,1665087.9121754,38
"10364","13189",1999,12780521.8028833,1
"10365","13189",2000,2274671.89919268,26
"10366","13189",2002,2508701.1611836,13
"10367","13189",2004,3370243.89496495,26
"10368","13189",2005,4114132.47146377,15
"10369","13189",2006,1967970.03935302,16
"10370","13189",2007,3861514.42381089,17
"10371","13189",2008,4258487.58461355,16
"10372","13189",2009,2753620.13099199,23
"10373","13189",2010,2499974.66378769,12
"10374","13189",2011,1893129.30243692,13
"10375","13189",2012,4161844.23102189,16
"10376","13189",2013,6127014.28048662,16
"10377","13189",2014,3114606.67358333,23
"10378","13189",2015,1526184.61074423,4
"10379","13189",2016,2919338.95369358,14
"10380","13189",2017,2985080.17268818,14
"10381","13189",2018,3824689.45527632,16
"10382","13189",2019,4903774.92499444,20
"10383","13189",2020,2827151.90791864,23
"10384","13189",2021,3321255.09254103,19
"10385","13189",2022,5683447.11232684,16
"10386","13191",1981,9271118.50917044,44
"10387","13191",1988,5929652.20837276,40
"10388","13191",1996,4893885.74244375,44
"10389","13191",1997,5586869.36428897,10
"10390","13191",1998,8462995.87615518,20
"10391","13191",1999,5390998.59847503,9
"10392","13191",2000,7805588.04911624,19
"10393","13191",2001,9012839.22339141,16
"10394","13191",2003,6691168.14753772,16
"10395","13191",2004,6531208.61733704,14
"10396","13191",2005,7373543.02403437,17
"10397","13191",2006,5938357.98453967,15
"10398","13191",2007,7433982.48038182,18
"10399","13191",2008,9455112.18188534,16
"10400","13191",2009,5014296.40224192,20
"10401","13191",2010,7808247.28599587,10
"10402","13191",2011,6600666.0620247,21
"10403","13191",2012,10079323.8323918,16
"10404","13191",2013,13063392.7693482,6
"10405","13191",2014,6077168.70676872,19
"10406","13191",2015,6430992.97453756,12
"10407","13191",2016,7908209.29247267,5
"10408","13191",2017,6826026.1911564,12
"10409","13191",2018,9064039.09824885,17
"10410","13191",2019,10261264.847631,17
"10411","13191",2020,6927536.27468381,25
"10412","13191",2021,6875268.55887897,4
"10413","13191",2022,7985957.5197324,16
"10414","13193",1982,5849092.53232514,45
"10415","13193",1988,4056825.44302174,42
"10416","13193",1996,390923.503590952,5
"10417","13193",1997,2852736.23721646,46
"10418","13193",1998,5697889.7409193,11
"10419","13193",1999,6579851.4959178,8
"10420","13193",2000,3839760.78731717,25
"10421","13193",2001,1563694.01436381,6
"10422","13193",2002,3829727.82471424,27
"10423","13193",2003,6244368.41614656,37
"10424","13193",2004,4779179.57946252,4
"10425","13193",2005,4833867.00327532,18
"10426","13193",2006,8734972.12061284,30
"10427","13193",2007,4649524.67106274,28
"10428","13193",2008,6292007.64824076,29
"10429","13193",2009,3008439.83278374,3
"10430","13193",2010,6938148.45888595,14
"10431","13193",2011,8345340.00114257,32
"10432","13193",2012,5439150.96075394,30
"10433","13193",2013,5269838.27063132,24
"10434","13193",2015,3975308.18818785,8
"10435","13193",2016,10265191.6864473,7
"10436","13193",2017,6359388.24184329,36
"10437","13193",2018,6099098.60889728,26
"10438","13193",2019,4679319.77930419,25
"10439","13193",2020,2587399.62284422,4
"10440","13193",2021,4250921.23662488,8
"10441","13193",2022,4895663.46026197,34
"10442","13195",1982,4381384.66652644,32
"10443","13195",1989,3501969.09595363,30
"10444","13195",1997,2112562.16512049,33
"10445","13195",1998,2404245.89992122,16
"10446","13195",1999,5420606.47125579,12
"10447","13195",2000,2521707.50616379,19
"10448","13195",2001,4520470.6461078,19
"10449","13195",2002,3570659.45596742,18
"10450","13195",2003,3708327.45066082,18
"10451","13195",2005,4412313.12573228,22
"10452","13195",2006,3123359.86391798,24
"10453","13195",2007,5277672.64226635,19
"10454","13195",2008,2491326.13102031,14
"10455","13195",2009,1711836.42413255,6
"10456","13195",2010,4175418.57980107,23
"10457","13195",2011,4913687.87498823,11
"10458","13195",2012,2491575.54083557,18
"10459","13195",2013,3570915.59918696,18
"10460","13195",2014,3762328.07788455,14
"10461","13195",2015,3244959.03004702,20
"10462","13195",2016,4124410.88304267,9
"10463","13195",2017,3391209.33819486,10
"10464","13195",2018,3244828.92459302,26
"10465","13195",2019,3563484.13726625,18
"10466","13195",2020,3989772.9693359,19
"10467","13195",2021,2752662.91081715,15
"10468","13195",2022,4565477.43736519,5
"10469","13197",1982,6197543.92741436,45
"10470","13197",1988,4285446.69328237,45
"10471","13197",1996,3993386.54796538,45
"10472","13197",1997,7737098.70953315,7
"10473","13197",1998,6843729.47439718,20
"10474","13197",1999,7973633.21362175,21
"10475","13197",2000,5055579.49574478,12
"10476","13197",2001,4199845.26762837,19
"10477","13197",2002,1683502.33775394,10
"10478","13197",2003,6002411.45706603,12
"10479","13197",2004,4005351.5764446,32
"10480","13197",2005,5224656.64473809,24
"10481","13197",2006,6852171.1588749,13
"10482","13197",2007,4024756.32736584,17
"10483","13197",2008,5898662.50432623,23
"10484","13197",2009,3459776.64435171,22
"10485","13197",2010,4039813.68648616,23
"10486","13197",2011,7571248.7060701,10
"10487","13197",2012,3643852.03635329,18
"10488","13197",2013,5895963.63927996,29
"10489","13197",2014,4143206.60832728,13
"10490","13197",2015,1415366.31442142,4
"10491","13197",2016,4259314.68237558,23
"10492","13197",2017,4995830.46570164,9
"10493","13197",2018,6392399.45792294,18
"10494","13197",2019,6802020.50210196,31
"10495","13197",2020,3442303.19947646,20
"10496","13197",2021,3968243.09093393,25
"10497","13197",2022,3817661.88189408,9
"10498","13199",1982,7073659.32050535,37
"10499","13199",1989,6650799.44882245,38
"10500","13199",1997,4215302.05231899,45
"10501","13199",1998,9095543.79945499,23
"10502","13199",1999,1946592.51625006,1
"10503","13199",2000,7222244.50341181,25
"10504","13199",2001,4460990.82296555,12
"10505","13199",2002,8982112.54765119,24
"10506","13199",2003,7053426.0876712,36
"10507","13199",2004,7368574.3287178,29
"10508","13199",2005,5573433.45895237,17
"10509","13199",2006,7033592.19028523,29
"10510","13199",2007,7287152.35636868,31
"10511","13199",2008,5548758.35601128,32
"10512","13199",2009,7366581.36024444,27
"10513","13199",2010,6146660.57108916,12
"10514","13199",2011,7180610.10390535,31
"10515","13199",2012,5863658.53991483,17
"10516","13199",2013,4996077.73177794,30
"10517","13199",2014,6563905.09676999,31
"10518","13199",2015,4511278.78909985,12
"10519","13199",2016,5563071.3968843,19
"10520","13199",2017,6202626.82233998,20
"10521","13199",2018,5878904.52696792,41
"10522","13199",2019,5582726.17340949,15
"10523","13199",2020,5268922.85779155,28
"10524","13199",2021,5622683.68612553,15
"10525","13199",2022,5949447.34567,21
"10526","13201",1980,3890382.85971739,37
"10527","13201",1987,2913460.36063923,34
"10528","13201",1995,2569803.61508134,30
"10529","13201",1999,5840347.40503649,8
"10530","13201",2000,5457369.31906872,26
"10531","13201",2001,6246576.96771047,3
"10532","13201",2002,4056383.41320968,16
"10533","13201",2003,728359.594189552,6
"10534","13201",2004,3848460.68214484,9
"10535","13201",2005,7808950.72781178,12
"10536","13201",2006,4120694.9141233,24
"10537","13201",2007,3604090.88914504,11
"10538","13201",2008,1165082.46907711,4
"10539","13201",2009,2676199.00508391,11
"10540","13201",2010,4072765.20078243,29
"10541","13201",2012,2683090.84541425,12
"10542","13201",2014,2298992.24910525,10
"10543","13201",2015,4847623.91125195,11
"10544","13201",2016,3247775.53961011,21
"10545","13201",2018,2292794.71730137,12
"10546","13201",2019,2354752.67530706,13
"10547","13201",2020,4126951.1245915,12
"10548","13201",2021,3908852.78126004,10
"10549","13201",2022,2707629.50739944,16
"10550","13205",1980,6616653.80054181,30
"10551","13205",1987,4950893.86122229,27
"10552","13205",1995,3178183.37539907,27
"10553","13205",1998,4130491.31284806,13
"10554","13205",2000,5084914.20354652,12
"10555","13205",2001,7338103.35492264,10
"10556","13205",2002,2734783.33011871,8
"10557","13205",2003,5095527.57438944,22
"10558","13205",2004,2553016.11206015,7
"10559","13205",2005,8609817.50427006,17
"10560","13205",2006,3238629.30298283,4
"10561","13205",2007,4903627.36240669,23
"10562","13205",2008,1882003.8624489,8
"10563","13205",2009,1979014.37082255,6
"10564","13205",2010,4936371.16806843,12
"10565","13205",2011,7064562.50814256,16
"10566","13205",2012,6778423.09044055,22
"10567","13205",2013,4624205.72835913,13
"10568","13205",2014,2570485.73027172,9
"10569","13205",2015,3521611.40356077,12
"10570","13205",2016,6540815.35409907,14
"10571","13205",2018,6513628.12659956,30
"10572","13205",2019,2878739.32236561,11
"10573","13205",2020,4397475.04057028,10
"10574","13205",2021,10009059.5633443,9
"10575","13205",2022,4580841.93561263,12
"10576","13207",1982,5678471.78829772,39
"10577","13207",1988,4571368.61957274,35
"10578","13207",1997,3514097.42893629,33
"10579","13207",1998,3757625.49485913,20
"10580","13207",2000,7550334.5159333,28
"10581","13207",2001,4763395.70214412,29
"10582","13207",2002,5397721.67168387,22
"10583","13207",2004,4594935.49834829,28
"10584","13207",2005,5596663.92286634,14
"10585","13207",2006,7099014.40822859,33
"10586","13207",2007,4972090.1412581,9
"10587","13207",2008,4332167.97473614,25
"10588","13207",2009,5751754.22159803,4
"10589","13207",2010,4599216.54608868,31
"10590","13207",2011,7672535.22031924,26
"10591","13207",2012,4520236.81003028,22
"10592","13207",2013,4256713.34115006,9
"10593","13207",2014,5906063.88443219,21
"10594","13207",2015,4829111.02923547,21
"10595","13207",2016,4421728.89086837,24
"10596","13207",2017,6476688.15845432,8
"10597","13207",2018,5293874.64602117,28
"10598","13207",2019,5325641.12297266,21
"10599","13207",2020,8061500.4446553,7
"10600","13207",2021,7267369.38122365,19
"10601","13207",2022,4069531.52355912,25
"10602","13209",1981,3385857.17140198,47
"10603","13209",1988,2415429.09507503,42
"10604","13209",1996,2038681.28445109,52
"10605","13209",1999,5277168.1209269,14
"10606","13209",2000,3991123.9816357,19
"10607","13209",2001,4516757.71482187,15
"10608","13209",2002,4221902.22691423,17
"10609","13209",2003,2289883.02128002,30
"10610","13209",2004,3374981.98891735,6
"10611","13209",2005,4581190.4023448,15
"10612","13209",2006,4447354.82623188,27
"10613","13209",2007,2558824.51715979,21
"10614","13209",2008,2483519.9087728,21
"10615","13209",2009,2646765.7676635,20
"10616","13209",2010,3053670.41158779,11
"10617","13209",2011,3391169.71227799,30
"10618","13209",2012,2419450.19302435,21
"10619","13209",2013,2552585.87222362,22
"10620","13209",2014,2687481.53091201,21
"10621","13209",2015,4126294.96409073,8
"10622","13209",2016,3057234.56953746,23
"10623","13209",2017,2238135.48145981,13
"10624","13209",2018,3856030.54994513,16
"10625","13209",2019,2332211.77634657,20
"10626","13209",2020,2448207.20796715,24
"10627","13209",2021,3502175.1027448,17
"10628","13209",2022,2719234.50847561,16
"10629","13211",1982,5515179.69628721,34
"10630","13211",1988,4250682.33858928,37
"10631","13211",1997,2963746.53472349,41
"10632","13211",1998,5858841.41340648,19
"10633","13211",1999,4818693.06545024,28
"10634","13211",2000,6918370.82464742,6
"10635","13211",2001,4495446.96347,17
"10636","13211",2002,9134165.81150428,17
"10637","13211",2003,6083597.42027843,26
"10638","13211",2004,6720995.16240329,29
"10639","13211",2005,6368082.44770652,14
"10640","13211",2006,5325401.93128872,27
"10641","13211",2007,5443448.02642793,24
"10642","13211",2008,4823532.61415926,16
"10643","13211",2009,2409040.30523388,13
"10644","13211",2010,7150873.61940688,24
"10645","13211",2011,4529657.40203839,19
"10646","13211",2012,4185803.57249502,23
"10647","13211",2013,4286451.179325,19
"10648","13211",2014,4183969.19221673,17
"10649","13211",2015,5818534.11259535,27
"10650","13211",2016,4334438.08952253,20
"10651","13211",2018,3969199.59491055,19
"10652","13211",2019,3543277.09694669,24
"10653","13211",2020,3528575.58526302,13
"10654","13211",2021,5047731.07888544,29
"10655","13211",2022,3625483.17637155,18
"10656","13213",1982,4937484.43251592,37
"10657","13213",1989,4030048.47751738,36
"10658","13213",1997,2454008.98313806,43
"10659","13213",1998,2279376.54873563,22
"10660","13213",1999,3149664.89246075,32
"10661","13213",2000,2835341.47258107,14
"10662","13213",2002,4199402.75727737,28
"10663","13213",2003,4424540.49848808,25
"10664","13213",2004,3590017.26897612,36
"10665","13213",2005,3015549.54214649,23
"10666","13213",2006,4827651.24405898,26
"10667","13213",2007,3134500.17620946,29
"10668","13213",2008,3535857.15065768,21
